year,month,day_of_week,day_type,mode_canonical,pax_daily
2021,4,Wednesday,Normal Weekday,metro_bus,317000
2021,4,Wednesday,Normal Weekday,metro_train,479750
2021,4,Wednesday,Normal Weekday,regional_bus,32000
2021,4,Wednesday,Normal Weekday,regional_train,37600
2021,4,Wednesday,Normal Weekday,metro_tram,374100
2021,4,Wednesday,School Holiday Weekday,metro_bus,254700
2021,4,Wednesday,School Holiday Weekday,metro_train,407500
2021,4,Wednesday,School Holiday Weekday,regional_bus,18700
2021,4,Wednesday,School Holiday Weekday,regional_train,37250
2021,4,Wednesday,School Holiday Weekday,metro_tram,354700
2021,5,Friday,Normal Weekday,metro_bus,252600
2021,5,Friday,Normal Weekday,metro_train,392450
2021,5,Friday,Normal Weekday,regional_bus,25000
2021,5,Friday,Normal Weekday,regional_train,28850
2021,5,Friday,Normal Weekday,metro_tram,296100
2021,5,Monday,Normal Weekday,metro_bus,248750
2021,5,Monday,Normal Weekday,metro_train,349450
2021,5,Monday,Normal Weekday,regional_bus,25050
2021,5,Monday,Normal Weekday,regional_train,29700
2021,5,Monday,Normal Weekday,metro_tram,268650
2021,5,Saturday,Weekend,metro_bus,130800
2021,5,Saturday,Weekend,metro_train,241750
2021,5,Saturday,Weekend,regional_bus,9050
2021,5,Saturday,Weekend,regional_train,20200
2021,5,Saturday,Weekend,metro_tram,248000
2021,5,Sunday,Weekend,metro_bus,86300
2021,5,Sunday,Weekend,metro_train,177550
2021,5,Sunday,Weekend,regional_bus,5350
2021,5,Sunday,Weekend,regional_train,15050
2021,5,Sunday,Weekend,metro_tram,176700
2021,5,Thursday,Normal Weekday,metro_bus,296700
2021,5,Thursday,Normal Weekday,metro_train,439450
2021,5,Thursday,Normal Weekday,regional_bus,30650
2021,5,Thursday,Normal Weekday,regional_train,35450
2021,5,Thursday,Normal Weekday,metro_tram,335900
2021,5,Tuesday,Normal Weekday,metro_bus,298000
2021,5,Tuesday,Normal Weekday,metro_train,460450
2021,5,Tuesday,Normal Weekday,regional_bus,28700
2021,5,Tuesday,Normal Weekday,regional_train,37200
2021,5,Tuesday,Normal Weekday,metro_tram,345800
2021,5,Wednesday,Normal Weekday,metro_bus,311050
2021,5,Wednesday,Normal Weekday,metro_train,455150
2021,5,Wednesday,Normal Weekday,regional_bus,30500
2021,5,Wednesday,Normal Weekday,regional_train,36350
2021,5,Wednesday,Normal Weekday,metro_tram,345850
2021,6,Friday,Normal Weekday,metro_bus,184100
2021,6,Friday,Normal Weekday,metro_train,249300
2021,6,Friday,Normal Weekday,regional_bus,26500
2021,6,Friday,Normal Weekday,regional_train,22650
2021,6,Friday,Normal Weekday,metro_tram,176300
2021,6,Monday,Normal Weekday,metro_bus,170650
2021,6,Monday,Normal Weekday,metro_train,206300
2021,6,Monday,Normal Weekday,regional_bus,28300
2021,6,Monday,Normal Weekday,regional_train,20600
2021,6,Monday,Normal Weekday,metro_tram,140450
2021,6,Monday,School Holiday Weekday,metro_bus,210700
2021,6,Monday,School Holiday Weekday,metro_train,310100
2021,6,Monday,School Holiday Weekday,regional_bus,18100
2021,6,Monday,School Holiday Weekday,regional_train,26350
2021,6,Monday,School Holiday Weekday,metro_tram,211550
2021,6,Saturday,Weekend,metro_bus,100850
2021,6,Saturday,Weekend,metro_train,150750
2021,6,Saturday,Weekend,regional_bus,9300
2021,6,Saturday,Weekend,regional_train,11500
2021,6,Saturday,Weekend,metro_tram,160200
2021,6,Sunday,Weekend,metro_bus,69700
2021,6,Sunday,Weekend,metro_train,115950
2021,6,Sunday,Weekend,regional_bus,5750
2021,6,Sunday,Weekend,regional_train,8550
2021,6,Sunday,Weekend,metro_tram,115300
2021,6,Thursday,Normal Weekday,metro_bus,168550
2021,6,Thursday,Normal Weekday,metro_train,208300
2021,6,Thursday,Normal Weekday,regional_bus,23300
2021,6,Thursday,Normal Weekday,regional_train,19150
2021,6,Thursday,Normal Weekday,metro_tram,145050
2021,6,Tuesday,Normal Weekday,metro_bus,163150
2021,6,Tuesday,Normal Weekday,metro_train,198950
2021,6,Tuesday,Normal Weekday,regional_bus,23550
2021,6,Tuesday,Normal Weekday,regional_train,19100
2021,6,Tuesday,Normal Weekday,metro_tram,138950
2021,6,Tuesday,School Holiday Weekday,metro_bus,222000
2021,6,Tuesday,School Holiday Weekday,metro_train,345600
2021,6,Tuesday,School Holiday Weekday,regional_bus,19550
2021,6,Tuesday,School Holiday Weekday,regional_train,28300
2021,6,Tuesday,School Holiday Weekday,metro_tram,230300
2021,6,Wednesday,Normal Weekday,metro_bus,159050
2021,6,Wednesday,Normal Weekday,metro_train,200550
2021,6,Wednesday,Normal Weekday,regional_bus,22950
2021,6,Wednesday,Normal Weekday,regional_train,19300
2021,6,Wednesday,Normal Weekday,metro_tram,137550
2021,6,Wednesday,School Holiday Weekday,metro_bus,228600
2021,6,Wednesday,School Holiday Weekday,metro_train,358550
2021,6,Wednesday,School Holiday Weekday,regional_bus,19050
2021,6,Wednesday,School Holiday Weekday,regional_train,30450
2021,6,Wednesday,School Holiday Weekday,metro_tram,241050
2021,7,Friday,Normal Weekday,metro_bus,140500
2021,7,Friday,Normal Weekday,metro_train,175750
2021,7,Friday,Normal Weekday,regional_bus,17350
2021,7,Friday,Normal Weekday,regional_train,14300
2021,7,Friday,Normal Weekday,metro_tram,121250
2021,7,Friday,School Holiday Weekday,metro_bus,218600
2021,7,Friday,School Holiday Weekday,metro_train,379850
2021,7,Friday,School Holiday Weekday,regional_bus,20100
2021,7,Friday,School Holiday Weekday,regional_train,32500
2021,7,Friday,School Holiday Weekday,metro_tram,254150
2021,7,Monday,Normal Weekday,metro_bus,145600
2021,7,Monday,Normal Weekday,metro_train,191450
2021,7,Monday,Normal Weekday,regional_bus,16100
2021,7,Monday,Normal Weekday,regional_train,16150
2021,7,Monday,Normal Weekday,metro_tram,129450
2021,7,Monday,School Holiday Weekday,metro_bus,202750
2021,7,Monday,School Holiday Weekday,metro_train,313850
2021,7,Monday,School Holiday Weekday,regional_bus,17750
2021,7,Monday,School Holiday Weekday,regional_train,29350
2021,7,Monday,School Holiday Weekday,metro_tram,213900
2021,7,Saturday,Weekend,metro_bus,93000
2021,7,Saturday,Weekend,metro_train,166800
2021,7,Saturday,Weekend,regional_bus,7950
2021,7,Saturday,Weekend,regional_train,10500
2021,7,Saturday,Weekend,metro_tram,147950
2021,7,Sunday,Weekend,metro_bus,56750
2021,7,Sunday,Weekend,metro_train,117400
2021,7,Sunday,Weekend,regional_bus,4500
2021,7,Sunday,Weekend,regional_train,7300
2021,7,Sunday,Weekend,metro_tram,97650
2021,7,Thursday,Normal Weekday,metro_bus,199800
2021,7,Thursday,Normal Weekday,metro_train,263450
2021,7,Thursday,Normal Weekday,regional_bus,25500
2021,7,Thursday,Normal Weekday,regional_train,20950
2021,7,Thursday,Normal Weekday,metro_tram,179400
2021,7,Thursday,School Holiday Weekday,metro_bus,228600
2021,7,Thursday,School Holiday Weekday,metro_train,367700
2021,7,Thursday,School Holiday Weekday,regional_bus,21000
2021,7,Thursday,School Holiday Weekday,regional_train,32050
2021,7,Thursday,School Holiday Weekday,metro_tram,249950
2021,7,Tuesday,Normal Weekday,metro_bus,152750
2021,7,Tuesday,Normal Weekday,metro_train,217800
2021,7,Tuesday,Normal Weekday,regional_bus,17400
2021,7,Tuesday,Normal Weekday,regional_train,17550
2021,7,Tuesday,Normal Weekday,metro_tram,142950
2021,7,Tuesday,School Holiday Weekday,metro_bus,219300
2021,7,Tuesday,School Holiday Weekday,metro_train,353050
2021,7,Tuesday,School Holiday Weekday,regional_bus,18600
2021,7,Tuesday,School Holiday Weekday,regional_train,31150
2021,7,Tuesday,School Holiday Weekday,metro_tram,238350
2021,7,Wednesday,Normal Weekday,metro_bus,191350
2021,7,Wednesday,Normal Weekday,metro_train,260050
2021,7,Wednesday,Normal Weekday,regional_bus,23350
2021,7,Wednesday,Normal Weekday,regional_train,17750
2021,7,Wednesday,Normal Weekday,metro_tram,177400
